timestamp,table,oracle,pair,price,confidence,feed_address
2025-10-24T16:52:26.545506,chainlink_price,chainlink,ETH/USD,3876.328517,0,0x694AA1769357215DE4FAC081bf1f309aDC325306
2025-10-24T16:52:26.545506,chainlink_price,chainlink,BTC/USD,110282.552726,0,0x1b44F3514812d835EB1BDB0acB33d3fA3351Ee43
2025-10-24T16:52:26.545506,chainlink_price,chainlink,USDC/USD,0.99978992,0,0xA2F78ab2355fe2f984D808B5CeE7FD0A93D5270E
2025-10-24T16:52:26.545506,pyth_price,pyth,ff61491a931112ddf1bd8147cd1b641375f79f5825126d665480874634fd0ace,3880.71,162749597.0,
2025-10-24T16:52:26.545506,pyth_price,pyth,e62df6c8b4a85fe1a67db44dc12de5db330f7ac66b72dc658afedf0f4a415b43,110170.8225,3189792242.0,
