timestamp,table,oracle,pair,price,confidence,feed_address
2025-10-24T16:20:47.235984,chainlink_price,chainlink,ETH/USD,3892.9942,0,0x694AA1769357215DE4FAC081bf1f309aDC325306
2025-10-24T16:20:47.235984,chainlink_price,chainlink,BTC/USD,110557.946569,0,0x1b44F3514812d835EB1BDB0acB33d3fA3351Ee43
2025-10-24T16:20:47.235984,chainlink_price,chainlink,USDC/USD,0.99978992,0,0xA2F78ab2355fe2f984D808B5CeE7FD0A93D5270E
2025-10-24T16:20:47.235984,pyth_price,pyth,ff61491a931112ddf1bd8147cd1b641375f79f5825126d665480874634fd0ace,3890.25054602,145945398.0,
2025-10-24T16:20:47.235984,pyth_price,pyth,e62df6c8b4a85fe1a67db44dc12de5db330f7ac66b72dc658afedf0f4a415b43,110301.19747324,3029251714.0,
